Model,Producent,Data produkcji,Moc WiFi,Moc Ethernetu,Liczba gniazd Ethernet,Rodzaj sygnału WiFi,Obsługa 5G,Wersja firmware,Maksymalna przepustowość WiFi,Maksymalna przepustowość Ethernet,Lista funkcji
Cisco Meraki MR52,Cisco,2009,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.1.98,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR52,Cisco,2010,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.11.12,450 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR52,Cisco,2011,23 dBm,1 Gbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,11.2.85,450 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR52,Cisco,2012,23 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,12.12.58,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR52,Cisco,2013,20 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,13.7.90,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR52,Cisco,2014,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,14.0.15,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR52,Cisco,2015,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.8.90,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR52,Cisco,2016,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.3.94,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR52,Cisco,2017,27 dBm,1 Gbps,4,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,17.4.29,4800 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR52,Cisco,2018,27 dBm,1 Gbps,5,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,18.5.33,2600 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR52,Cisco,2019,25 dBm,2.5 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,19.4.26,2600 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR52,Cisco,2020,27 dBm,1 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,20.11.78,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR52,Cisco,2021,27 dBm,1 Gbps,5,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,21.5.67,4800 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR52,Cisco,2022,27 dBm,10 Gbps,4,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,22.2.30,9600 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR52,Cisco,2023,27 dBm,10 Gbps,4,"802.11ax (WiFi 6), Tri-Band (2.4/5/6 GHz)",Tak,23.11.70,4800 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR52,Cisco,2024,27 dBm,2.5 Gbps,8,"802.11be (WiFi 7), Tri-Band (2.4/5/6 GHz)",Tak,24.0.36,19000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR52,Cisco,2025,30 dBm,10 Gbps,8,"802.11ax (WiFi 6E), Quad-Band",Tak,25.12.18,19000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR53,Cisco,2008,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.1.36,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR53,Cisco,2009,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.5.92,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR53,Cisco,2010,18 dBm,100 Mbps,5,"802.11n, Single Band 2.4 GHz",Nie,10.9.7,600 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR53,Cisco,2011,20 dBm,100 Mbps,5,"802.11n, Single Band 2.4 GHz",Nie,11.11.55,450 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR53,Cisco,2012,18 dBm,100 Mbps,5,"802.11n, Single Band 2.4 GHz",Nie,12.0.36,450 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR53,Cisco,2013,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.0.66,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR53,Cisco,2014,25 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,14.6.91,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR53,Cisco,2015,23 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,15.12.61,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR53,Cisco,2016,25 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.0.19,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR53,Cisco,2017,23 dBm,2.5 Gbps,8,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,17.8.97,2600 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR53,Cisco,2018,25 dBm,2.5 Gbps,8,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,18.12.50,1750 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR53,Cisco,2019,25 dBm,1 Gbps,5,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,19.1.83,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR53,Cisco,2020,27 dBm,2.5 Gbps,4,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,20.11.2,3000 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR53,Cisco,2021,27 dBm,2.5 Gbps,5,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,21.9.10,3000 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR53,Cisco,2022,27 dBm,10 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,22.7.35,9600 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR53,Cisco,2023,25 dBm,2.5 Gbps,8,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,23.11.83,5400 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR53,Cisco,2024,27 dBm,2.5 Gbps,10,"802.11ax (WiFi 6E), Quad-Band",Tak,24.7.33,30000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR53,Cisco,2025,30 dBm,2.5 Gbps,10,"802.11ax (WiFi 6E), Quad-Band",Tak,25.3.28,30000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR55,Cisco,2008,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.0.7,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR55,Cisco,2009,20 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.4.63,150 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR55,Cisco,2010,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.2.6,600 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR55,Cisco,2011,18 dBm,100 Mbps,5,"802.11n, Single Band 2.4 GHz",Nie,11.5.67,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR55,Cisco,2012,20 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,12.9.49,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR55,Cisco,2013,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.11.58,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR55,Cisco,2014,25 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.9.50,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR55,Cisco,2015,23 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,15.3.86,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR55,Cisco,2016,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.1.51,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR55,Cisco,2017,25 dBm,1 Gbps,8,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,17.4.5,4800 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR55,Cisco,2018,23 dBm,2.5 Gbps,5,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,18.9.20,2600 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR55,Cisco,2019,25 dBm,2.5 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,19.8.57,3000 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR55,Cisco,2020,23 dBm,2.5 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,20.12.88,3000 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR55,Cisco,2021,30 dBm,1 Gbps,8,"802.11ax (WiFi 6), Tri-Band (2.4/5/6 GHz)",Tak,21.0.55,4800 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR55,Cisco,2022,30 dBm,2.5 Gbps,4,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,22.3.55,6000 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR55,Cisco,2023,30 dBm,10 Gbps,5,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,23.8.38,4800 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR55,Cisco,2024,27 dBm,2.5 Gbps,8,"802.11be (WiFi 7), Tri-Band (2.4/5/6 GHz)",Tak,24.7.4,10800 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR55,Cisco,2025,27 dBm,2.5 Gbps,4,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,25.12.42,19000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR56,Cisco,2008,18 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,8.5.1,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR56,Cisco,2009,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.5.58,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR56,Cisco,2010,18 dBm,1 Gbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.9.27,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR56,Cisco,2011,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,11.5.71,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR56,Cisco,2012,18 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.7.79,450 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR56,Cisco,2013,25 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.3.37,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR56,Cisco,2014,25 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.8.50,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR56,Cisco,2015,23 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.12.19,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR56,Cisco,2016,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.4.16,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR56,Cisco,2017,27 dBm,1 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,17.1.12,1750 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR56,Cisco,2018,23 dBm,2.5 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,18.0.77,4800 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR56,Cisco,2019,27 dBm,1 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,19.10.66,1750 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR56,Cisco,2020,23 dBm,1 Gbps,5,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,20.9.0,2100 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR56,Cisco,2021,30 dBm,10 Gbps,4,"802.11ax (WiFi 6), Tri-Band (2.4/5/6 GHz)",Tak,21.1.67,5400 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR56,Cisco,2022,27 dBm,10 Gbps,4,"802.11ax (WiFi 6), Tri-Band (2.4/5/6 GHz)",Tak,22.12.94,9600 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR56,Cisco,2023,27 dBm,2.5 Gbps,5,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,23.12.51,4800 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR56,Cisco,2024,30 dBm,2.5 Gbps,4,"802.11ax (WiFi 6E), Quad-Band",Tak,24.7.39,30000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR56,Cisco,2025,30 dBm,2.5 Gbps,4,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,25.10.43,23000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR74,Cisco,2008,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.4.18,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR74,Cisco,2009,20 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.12.75,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR74,Cisco,2010,23 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.8.22,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR74,Cisco,2011,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,11.12.0,450 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR74,Cisco,2012,18 dBm,1 Gbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.11.4,450 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR74,Cisco,2013,20 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,13.12.56,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR74,Cisco,2014,25 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.1.90,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR74,Cisco,2015,25 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,15.11.75,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR74,Cisco,2016,23 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,16.7.43,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR74,Cisco,2017,27 dBm,2.5 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,17.9.80,1750 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR74,Cisco,2018,23 dBm,2.5 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,18.11.41,1750 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR74,Cisco,2019,23 dBm,2.5 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,19.3.74,5400 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR74,Cisco,2020,23 dBm,1 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,20.0.0,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR74,Cisco,2021,25 dBm,10 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,21.0.66,6000 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR74,Cisco,2022,25 dBm,10 Gbps,5,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,22.4.42,10800 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR74,Cisco,2023,30 dBm,10 Gbps,8,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,23.9.69,3000 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR74,Cisco,2024,27 dBm,2.5 Gbps,4,"802.11be (WiFi 7), Quad-Band",Tak,24.6.40,30000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR74,Cisco,2025,27 dBm,2.5 Gbps,4,"802.11be (WiFi 7), Tri-Band (2.4/5/6 GHz)",Tak,25.9.83,23000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR76,Cisco,2008,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.1.97,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR76,Cisco,2009,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.0.27,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR76,Cisco,2010,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.7.5,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR76,Cisco,2011,23 dBm,1 Gbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,11.2.62,450 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR76,Cisco,2012,18 dBm,100 Mbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.3.8,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Cisco Meraki MR76,Cisco,2013,25 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.0.75,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR76,Cisco,2014,25 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.11.20,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR76,Cisco,2015,20 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.1.65,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR76,Cisco,2016,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.0.37,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Cisco Meraki MR76,Cisco,2017,25 dBm,2.5 Gbps,4,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,17.2.75,3000 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR76,Cisco,2018,23 dBm,2.5 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,18.3.93,1750 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR76,Cisco,2019,27 dBm,1 Gbps,5,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,19.12.56,2100 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR76,Cisco,2020,25 dBm,1 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,20.11.75,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Cisco Meraki MR76,Cisco,2021,30 dBm,2.5 Gbps,5,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,21.5.30,6000 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR76,Cisco,2022,25 dBm,10 Gbps,8,"802.11ax (WiFi 6E), Tri-Band (2.4/5/6 GHz)",Tak,22.4.71,9600 Mbps,10 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR76,Cisco,2023,27 dBm,2.5 Gbps,8,"802.11ax (WiFi 6), Tri-Band (2.4/5/6 GHz)",Tak,23.7.67,5400 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Cisco Meraki MR76,Cisco,2024,27 dBm,10 Gbps,5,"802.11be (WiFi 7), Quad-Band",Tak,24.4.40,30000 Mbps,10 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR76,Cisco,2025,30 dBm,2.5 Gbps,4,"802.11be (WiFi 7), Tri-Band (2.4/5/6 GHz)",Tak,25.4.3,23000 Mbps,2.5 Gbps,"WPA3, Multi-Link Operation, 320MHz channels, MLO, BE, 10G ports"
Cisco Meraki MR78,Cisco,2008,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.12.37,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR78,Cisco,2009,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.8.3,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Cisco Meraki MR78,Cisco,2010,23 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.0.23,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
